"","НазваПС","substance","lat","lon","valueType","value"
"182","оз. Китай, 0 км, Червоноярська ГНС","СинтетичніПоверхневоАктивніРечовиниМгДм3",45.598119,29.214936,"mean",0.0653030303030303
"183","оз. Китай, 0 км, Червоноярська ГНС","СульфатІониМгДм3",45.598119,29.214936,"mean",2021.14343434343
"184","оз. Китай, 0 км, Червоноярська ГНС","ФосфатІониМгДм3",45.598119,29.214936,"mean",0.0895643564356436
"185","оз. Китай, 0 км, Червоноярська ГНС","ХімічнеСпоживанняКиснюМгОДм3",45.598119,29.214936,"mean",154.872527472527
"186","оз. Китай, 0 км, Червоноярська ГНС","ХлоридІониМгДм3",45.598119,29.214936,"mean",1633.21836734694
"187","оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","АмонійІониМгДм3",45.548583,29.588389,"mean",0.172272727272727
"188","оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","БСК5МгОДм3",45.548583,29.588389,"mean",3.91409090909091
"189","оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","ЗависліРечовиниМгДм3",45.548583,29.588389,"mean",77.5977272727273
"190","оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","КисеньРозчиненийМгО2Дм3",45.548583,29.588389,"mean",6.54681818181818
"191","оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","НітратІониМгДм3",45.548583,29.588389,"mean",3.55772727272727
"192","оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","НітритІониМгДм3",45.548583,29.588389,"mean",0.0494285714285714
"193","оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","СинтетичніПоверхневоАктивніРечовиниМгДм3",45.548583,29.588389,"mean",0.118590909090909
"194","оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","СульфатІониМгДм3",45.548583,29.588389,"mean",198.807272727273
"195","оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","ФосфатІониМгДм3",45.548583,29.588389,"mean",0.140409090909091
"196","оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","ХімічнеСпоживанняКиснюМгОДм3",45.548583,29.588389,"mean",61.9
"197","оз. Сасик, 0 км, Канал Дунай-Сасик, гирло","ХлоридІониМгДм3",45.548583,29.588389,"mean",174.953636363636
"198","оз. Сасик, 0 км, с. Трапівка, ГНС-2","АмонійІониМгДм3",45.782583,29.690444,"mean",0.558487804878049
"199","оз. Сасик, 0 км, с. Трапівка, ГНС-2","БСК5МгОДм3",45.782583,29.690444,"mean",8.12975609756097
"200","оз. Сасик, 0 км, с. Трапівка, ГНС-2","ЗависліРечовиниМгДм3",45.782583,29.690444,"mean",76.0975609756098
"201","оз. Сасик, 0 км, с. Трапівка, ГНС-2","КисеньРозчиненийМгО2Дм3",45.782583,29.690444,"mean",5.47853658536585
"202","оз. Сасик, 0 км, с. Трапівка, ГНС-2","НітратІониМгДм3",45.782583,29.690444,"mean",0.278536585365854
"203","оз. Сасик, 0 км, с. Трапівка, ГНС-2","НітритІониМгДм3",45.782583,29.690444,"mean",0.0243414634146341
"204","оз. Сасик, 0 км, с. Трапівка, ГНС-2","СинтетичніПоверхневоАктивніРечовиниМгДм3",45.782583,29.690444,"mean",0.173073170731707
"205","оз. Сасик, 0 км, с. Трапівка, ГНС-2","СульфатІониМгДм3",45.782583,29.690444,"mean",428.426341463415
"206","оз. Сасик, 0 км, с. Трапівка, ГНС-2","ФосфатІониМгДм3",45.782583,29.690444,"mean",0.110756097560976
"207","оз. Сасик, 0 км, с. Трапівка, ГНС-2","ХімічнеСпоживанняКиснюМгОДм3",45.782583,29.690444,"mean",87.9963414634146
"208","оз. Сасик, 0 км, с. Трапівка, ГНС-2","ХлоридІониМгДм3",45.782583,29.690444,"mean",1415.99097560976
"209","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","АмонійІониМгДм3",45.341522,28.662103,"mean",0.147333333333333
"210","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","БСК5МгОДм3",45.341522,28.662103,"mean",4.36428571428571
"211","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","ЗависліРечовиниМгДм3",45.341522,28.662103,"mean",23.6451219512195
"212","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","КисеньРозчиненийМгО2Дм3",45.341522,28.662103,"mean",9.66904761904762
"213","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","НітратІониМгДм3",45.341522,28.662103,"mean",0.46397619047619
"214","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","НітритІониМгДм3",45.341522,28.662103,"mean",0.0254634146341463
"215","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","ПерманганатнаОкислюваністьМгОДм3",45.341522,28.662103,"mean",7.01190476190476
"216","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","СинтетичніПоверхневоАктивніРечовиниМгДм3",45.341522,28.662103,"mean",0.0462439024390244
"217","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","СульфатІониМгДм3",45.341522,28.662103,"mean",201.695238095238
"218","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","ФосфатІониМгДм3",45.341522,28.662103,"mean",0.0430238095238095
"219","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","ХімічнеСпоживанняКиснюМгОДм3",45.341522,28.662103,"mean",46.3882352941176
"220","оз. Ялпуг-Кугурлуй, 0 км, с. Нова Некрасівка","ХлоридІониМгДм3",45.341522,28.662103,"mean",270.328571428571
"221","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","АзотЗагальнийМгДм3",45.622511,28.62125,"mean",1.85
"222","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","АмонійІониМгДм3",45.622511,28.62125,"mean",0.172574074074074
"223","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","БСК5МгОДм3",45.622511,28.62125,"mean",4.80962732919255
"224","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","ЗависліРечовиниМгДм3",45.622511,28.62125,"mean",24.8453703703704
"225","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","КисеньРозчиненийМгО2Дм3",45.622511,28.62125,"mean",9.14345679012346
"226","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","НітратІониМгДм3",45.622511,28.62125,"mean",0.545341614906832
"227","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","НітритІониМгДм3",45.622511,28.62125,"mean",1.24865030674847
"228","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","ПерманганатнаОкислюваністьМгОДм3",45.622511,28.62125,"mean",7.27941558441558
"229","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","СинтетичніПоверхневоАктивніРечовиниМгДм3",45.622511,28.62125,"mean",0.03194375
"230","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","СульфатІониМгДм3",45.622511,28.62125,"mean",317.58625
"231","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","ФосфатІониМгДм3",45.622511,28.62125,"mean",0.0640368098159509
"232","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","ХімічнеСпоживанняКиснюМгОДм3",45.622511,28.62125,"mean",53.7405594405594
"233","оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з","ХлоридІониМгДм3",45.622511,28.62125,"mean",364.033125
"234","Північно-Кримський канал, 62 км, с. Бехтери, 60 км після ГНС Краснознам’янського каналу - 4 км нижче села, Голопристанського району","АмонійІониМгДм3",46.299053,32.312725,"mean",0.16625
